id,filename,algorithm_sol,algorithm_sol_int,color_sol,partitions,variability,probability,min_degree,avg_degree,max_degree,std_degree,color,nodes,edges,cheat,edge_node_ratio,node_edge_ratio,density,greedy_color_sol,greedy_iss_min,greedy_iss_max,greedy_iss_mean,greedy_iss_median,greedy_iss_std,greedy_iss_q25,greedy_iss_q75,rlf_color_sol,rlf_time_sol,rlf_iss_min,rlf_iss_max,rlf_iss_mean,rlf_iss_median,rlf_iss_std,rlf_iss_q25,rlf_iss_q75,dsat_color_sol,dsat_time_sol,dsat_iss_min,dsat_iss_max,dsat_iss_mean,dsat_iss_median,dsat_iss_std,dsat_iss_q25,dsat_iss_q75,best_greedy_col,dsat_rlf_ratio,rlf_dsat_ratio,treewidth,vertex_cover,iss_min,iss_max,iss_mean,iss_median,iss_std,iss_q25,iss_q75
730,../../graphs/col/U-500-0.9-300-0.2.col,TABU,0,205,300,0.000000,0.9,309,451.188000,499,45.236585,224,500,112797,1,225.594,0.004432742005549793,0.904184368737475,208,1,6,2.3923444976076556,2,1.0043840228549101,2.0,3.0,209,0.597582,1,6,2.3923444976076556,2,0.9801583251134939,2.0,3.0,210,0.011174,1,6,2.380952380952381,2.0,0.9964621857721093,2.0,3.0,208,1.0047846889952152,0.9952380952380953,463,500,214,491,356.4,367,133.0124054364855,221.0,486.5
731,../../graphs/col/U-1000-0.9-200-0.5.col,TABU,0,190,200,0.000000,0.9,566,887.282000,998,97.457809,196,1000,443641,1,443.641,0.0022540748037264365,0.8881701701701702,193,1,11,5.154639175257732,5.0,2.270971151899087,3.0,7.0,193,2.35939,1,11,5.181347150259067,5,2.257686926716669,3.0,7.0,192,0.047807,1,11,5.208333333333333,5.0,2.248520941049598,3.0,7.0,192,0.9948186528497409,1.0052083333333333,874,1000,100,761,342.7,256.5,240.68977266736255,123.75,566.5
732,../../graphs/col/U-1000-0.5-30-1.2.col,TABU,0,30,30,1.000000,0.5,190,470.742000,791,133.363006,30,1000,235371,1,235.371,0.004248611766105425,0.4712132132132132,30,2,157,32.25806451612903,23,28.673992562291804,20.0,36.0,31,0.225792,2,157,32.25806451612903,23,28.673992562291804,20.0,36.0,30,0.03241,13,157,33.333333333333336,24.5,28.55404232912274,20.0,36.0,30,0.967741935483871,1.0333333333333334,631,1000,56,998,552.0530303030303,557.5,283.85686949087454,308.0,795.75
733,../../graphs/col/W-500-0.5-20-1.5.col,ILS,1,20,20,1.000000,0.5,169,227.456000,273,23.870820,20,500,56864,1,113.728,0.008792909397861565,0.4558236472945892,52,2,33,9.433962264150944,8,4.254000081200789,8.0,9.0,42,0.061814,8,39,11.904761904761905,9.0,7.450027087230259,9.0,11.0,52,0.006869,7,29,9.615384615384615,9.0,3.4021552923821927,8.0,10.0,42,1.2380952380952381,0.8076923076923077,391,500,2,479,247.42222222222222,240,153.0522027534291,124.0,408.5
734,../../graphs/col/G-1000-0.5-80-0.5.col,TABU,0,90,80,0.000000,0.5,442,492.982000,543,15.436505,80,1000,246491,1,246.491,0.004056943255534685,0.4934754754754755,120,1,11,8.264462809917354,9,1.6521127637125859,8.0,9.0,107,0.701357,5,12,9.345794392523365,9,1.2597005015292981,9.0,10.0,112,0.032939,1,13,8.928571428571429,9.0,1.4439328533356683,8.0,10.0,107,1.0467289719626167,0.9553571428571429,978,998,1,918,349.5,266.0,355.6457634935486,13.75,763.75
735,../../graphs/col/W-1000-0.5-40-1.4.col,TABU,0,61,40,1.000000,0.5,360,475.226000,555,34.835570,40,1000,237613,1,237.613,0.004208523944396981,0.47570170170170173,101,1,28,9.803921568627452,9.0,3.089551909854988,9.0,10.0,84,0.557555,8,51,11.904761904761905,10.0,7.119664009296946,9.0,11.0,100,0.029074,6,51,10,10.0,4.387769963492304,9.0,10.0,84,1.1904761904761905,0.84,839,998,138,993,558.6888888888889,563.0,257.37882037674905,312.0,786.5
736,../../graphs/col/U-1000-0.5-160-0.4.col,HEA,2,136,160,0.000000,0.5,229,490.558000,811,131.436824,157,1000,245279,1,245.279,0.004076989876834136,0.49104904904904906,164,1,12,6.0606060606060606,6,2.0562129815689816,5.0,7.0,154,0.922389,1,12,6.4935064935064934,6.0,2.10584854195569,5.0,8.0,161,0.033596,1,12,6.211180124223603,6,2.278733030348769,5.0,8.0,154,1.0454545454545454,0.9565217391304348,611,1000,2,890,409.42857142857144,392,325.699174670358,41.0,711.0
737,../../graphs/col/G-500-0.9-140-0.4.col,TABU,0,113,140,0.000000,0.9,420,445.900000,464,7.227309,135,500,111475,1,222.95,0.004485310607759588,0.8935871743486974,161,1,6,3.0864197530864197,3.0,0.6723931647887247,3.0,3.0,143,0.389958,2,10,3.4965034965034967,3,0.9849152810791298,3.0,4.0,158,0.01496,1,5,3.1645569620253164,3.0,0.6469995372434665,3.0,3.25,143,1.1048951048951048,0.9050632911392406,493,500,9,469,209.625,208.5,173.7666230486001,43.0,371.0
738,../../graphs/col/W-1000-0.5-50-0.4.col,ILS,1,91,50,0.000000,0.5,429,489.616000,544,19.636103,50,1000,244808,1,244.808,0.004084833828959838,0.4901061061061061,118,2,11,8.403361344537815,9,1.58017016746745,8.0,9.0,105,0.641271,4,12,9.523809523809524,10,1.3804628411071613,9.0,10.0,112,0.029089,4,12,8.928571428571429,9.0,1.299440529053057,8.0,10.0,105,1.0666666666666667,0.9375,979,998,3,476,216.0909090909091,194,196.83518717213877,5.0,436.0
739,../../graphs/col/W-1000-0.5-80-0.5.col,TABU,0,90,80,0.000000,0.5,434,493.220000,553,19.180396,80,1000,246610,1,246.61,0.004054985604801103,0.4937137137137137,120,1,11,8.264462809917354,9,1.8155283668091515,7.5,9.0,108,0.672719,2,11,9.25925925925926,9.0,1.403402876258644,9.0,10.0,112,0.032214,4,12,8.928571428571429,9.0,1.399577064264758,8.0,10.0,108,1.037037037037037,0.9642857142857143,980,1000,10,799,291.3333333333333,127.5,319.14810848807355,18.5,638.25
740,../../graphs/col/U-1000-0.5-150-0.2.col,HEA,2,133,150,0.000000,0.5,203,495.776000,803,138.379890,149,1000,247888,1,247.888,0.004034079907054799,0.4962722722722723,154,1,13,6.451612903225806,6,2.2015152644423535,5.0,8.0,148,0.835067,1,13,6.756756756756757,7.0,2.377964663410755,5.0,8.0,148,0.033687,1,13,6.756756756756757,6.0,2.4092272214085173,5.0,8.0,148,1.0,1.0,616,1000,2,787,401.57142857142856,368,311.86795129929436,78.0,695.0
741,../../graphs/col/W-1000-0.9-150-1.5.col,TABU,0,137,150,1.000000,0.9,796,885.518000,932,22.375917,146,1000,442759,1,442.759,0.002258565043285399,0.8864044044044044,243,2,29,4.098360655737705,3.0,3.073609521522104,3.0,4.0,200,2.549857,2,34,5,4.0,4.717123729711468,3.0,4.0,247,0.054328,2,33,4.048582995951417,3,2.95454521285961,3.0,4.0,200,1.235,0.8097165991902834,922,1000,46,986,557.5068493150685,546,258.37188547215294,336.5,807.5
742,../../graphs/col/W-500-0.5-30-0.1.col,TABU,0,30,30,0.000000,0.5,201,241.216000,288,13.532234,30,500,60304,1,120.608,0.00829132395860971,0.4833987975951904,66,1,10,7.462686567164179,8,1.752300290864063,7.0,9.0,59,0.083069,1,12,8.474576271186441,9,1.6646003165655094,8.0,9.0,64,0.008166,1,11,7.8125,8.0,1.5210167860651846,7.25,8.0,59,1.0847457627118644,0.921875,479,500,1,474,163.2,164.0,141.9881059181445,28.5,226.5
743,../../graphs/col/U-1000-0.5-100-0.1.col,TABU,0,97,100,0.000000,0.5,213,494.816000,810,135.126978,100,1000,247408,1,247.408,0.00404190648645153,0.4953113113113113,110,1,18,9.00900900900901,9,3.1319337491410972,7.0,11.0,105,0.618721,1,18,9.523809523809524,10,3.0194728210759103,7.0,12.0,107,0.034615,1,17,9.345794392523365,10,3.189318267895276,8.0,11.0,105,1.019047619047619,0.9813084112149533,616,998,1,962,473.7,473.0,379.42296832017024,63.5,936.0
744,../../graphs/col/U-500-0.1-10-0.4.col,HEA,2,10,10,0.000000,0.1,16,46.568000,67,11.050130,10,500,11642,1,23.284,0.042947947088129185,0.09332264529058117,19,1,45,25,29.5,15.552965532081181,11.25,39.5,13,0.003557,1,55,38.46153846153846,46,17.71823629585906,28.5,51.5,12,0.001731,12,60,41.666666666666664,43.0,12.404788909078134,35.5,50.5,12,0.9230769230769231,1.0833333333333333,136,496,3,452,116.91666666666667,55.5,125.2716761967479,16.5,242.5
745,../../graphs/col/U-1000-0.1--.10.col,TABU,0,56,,,0.1,33,101.252000,142,21.918770,,1000,50626,0,50.626,0.019752696243037174,0.10135335335335335,62,1,23,15.873015873015873,19,6.464523691986914,11.0,21.0,58,0.054755,1,25,17.24137931034483,21.5,8.154883037933251,12.0,23.0,57,0.007612,1,25,17.54385964912281,21,7.355926122712694,13.5,23.0,57,0.9827586206896551,1.0175438596491229,249,994,5,823,116.38095238095238,32,205.84690335063974,10.5,104.5
746,../../graphs/col/G-500-0.9--.1.col,TABU,0,127,,,0.9,430,448.032000,465,6.378948,,500,112008,0,224.016,0.004463966859510035,0.8978597194388778,167,1,5,2.9761904761904763,3.0,0.6185978054751682,3.0,3.0,155,0.440957,1,5,3.225806451612903,3,0.5871833172102682,3.0,4.0,165,0.012946,1,4,3.0303030303030303,3,0.5344730984610603,3.0,3.0,155,1.064516129032258,0.9393939393939394,493,498,25,465,197.8,214,177.1262261778306,36.5,351.0
747,../../graphs/col/U-1000-0.5-120-0.2.col,TABU,0,113,120,0.000000,0.5,201,494.884000,802,138.148603,120,1000,247442,1,247.442,0.004041351104501257,0.49537937937937937,135,1,17,7.352941176470588,7.0,3.179865852667154,5.0,9.0,126,0.749845,1,17,7.936507936507937,8.0,2.8726184062517786,6.0,10.0,126,0.032437,1,17,7.936507936507937,8.0,2.935972838419407,6.0,9.25,126,1.0,1.0,617,1000,2,955,432.55555555555554,411,313.32974288723017,144.0,706.5
748,../../graphs/col/G-1000-0.5-140-1.2.col,TABU,0,82,140,1.000000,0.5,432,491.922000,548,17.496740,103,1000,245961,1,245.961,0.00406568521025691,0.4924144144144144,119,1,12,8.333333333333334,9.0,1.6820022748679815,8.0,9.0,104,0.68193,2,35,9.615384615384615,9.0,2.873743515413715,9.0,10.0,112,0.031132,4,12,8.928571428571429,9.0,1.37358796105087,8.0,10.0,104,1.0769230769230769,0.9285714285714286,935,1000,55,992,515.6363636363636,524,320.2888167519491,182.0,875.5
749,../../graphs/col/G-1000-0.9-20-1.4.col,TABU,0,20,20,1.000000,0.9,667,818.754000,901,71.397069,20,1000,409377,1,409.377,0.002442736157624879,0.8195735735735735,22,4,230,43.47826086956522,31,45.51809786449321,25.0,50.0,20,0.343212,21,230,50,35.0,45.96795222303194,27.75,53.0,20,0.052552,21,230,50,35.0,45.96795222303194,27.75,53.0,20,1.0,1.0,769,1000,10,993,487.44493392070484,489,285.84673210515234,239.0,738.0
750,../../graphs/col/U-1000-0.5-40-1.2.col,ILS,1,40,40,1.000000,0.5,196,476.934000,792,134.506541,40,1000,238467,1,238.467,0.0041934523435108425,0.4774114114114114,41,2,131,23.80952380952381,18.0,21.62004275084117,13.75,26.0,41,0.282281,1,136,24.390243902439025,18,22.36501514506584,14.0,26.0,40,0.028592,10,136,25,18.0,22.36641254775585,14.0,26.0,40,0.975609756097561,1.025,613,1000,56,998,545.3103448275862,547.0,285.08169428041697,315.25,788.0
751,../../graphs/col/G-1000-0.5-60-0.4.col,HEA,2,89,60,0.000000,0.5,449,491.370000,536,16.009344,60,1000,245685,1,245.685,0.004070252559171297,0.49186186186186187,120,1,11,8.264462809917354,9,1.7164332933990487,8.0,9.0,107,0.667127,2,12,9.345794392523365,9,1.4413227921909146,9.0,10.0,112,0.032329,2,11,8.928571428571429,9.0,1.516956921325817,9.0,10.0,107,1.0467289719626167,0.9553571428571429,979,1000,6,921,504.9166666666667,456.5,270.00150111816157,342.25,737.0
752,../../graphs/col/W-1000-0.5-20-0.1.col,HEA,2,20,20,0.000000,0.5,420,474.494000,534,19.001367,20,1000,237247,1,237.247,0.0042150164174889464,0.47496896896896895,109,1,26,9.090909090909092,9.0,2.8527966466707797,8.0,10.0,22,0.177466,11,61,45.45454545454545,48.0,13.092081477083672,42.25,53.5,105,0.030507,2,23,9.523809523809524,10,2.0989706181072796,9.0,10.0,22,4.7727272727272725,0.20952380952380953,978,998,40,971,503.05882352941177,480,313.12646618184385,233.0,774.0
753,../../graphs/col/G-500-0.5-20-0.5.col,HEA,2,20,20,0.000000,0.5,206,236.552000,275,11.665817,20,500,59138,1,118.276,0.008454800635801007,0.4740521042084168,64,1,16,7.6923076923076925,8,2.0457507555531182,7.0,9.0,46,0.06034,1,27,10.869565217391305,9.0,5.455308100687802,8.0,11.0,60,0.008328,3,12,8.333333333333334,8.0,1.4102129502212606,8.0,9.0,46,1.3043478260869565,0.7666666666666667,479,498,4,498,205.63636363636363,109,198.39671001671007,11.0,440.0
754,../../graphs/col/U-1000-0.1--.2.col,ILS,1,65,,,0.1,29,107.574000,161,27.900404,,1000,53787,0,53.787,0.018591853049993494,0.10768168168168168,70,1,22,14.084507042253522,18,7.452222063391063,8.0,20.0,66,0.06458,1,25,15.151515151515152,19.5,8.494781066119678,6.75,22.0,66,0.010261,1,25,15.151515151515152,19.0,8.378071054370128,6.0,22.0,66,1.0,1.0,307,992,2,860,171,35,281.8756818173572,18.5,205.0
755,../../graphs/col/G-500-0.1-10-0.4.col,ILS,1,12,10,0.000000,0.1,28,45.164000,65,6.262356,10,500,11291,1,22.582,0.04428305730227615,0.09050901803607214,16,3,40,29.41176470588235,33,10.863118932478667,25.0,36.5,14,0.003561,3,44,35.714285714285715,40.5,11.09004107246727,33.25,41.25,14,0.001607,21,42,35.714285714285715,37.5,5.566777433040681,34.5,38.5,14,1.0,1.0,408,492,28,482,177.71428571428572,122.0,133.69865747438516,70.75,265.25
756,../../graphs/col/G-500-0.5--.2.col,TABU,0,50,,,0.5,200,248.844000,277,11.371705,,500,62211,0,124.422,0.008037163845622157,0.49868537074148295,68,1,10,7.246376811594203,8,1.7269983914758789,6.5,8.0,60,0.086774,4,10,8.333333333333334,8.0,1.244195562952246,8.0,9.0,65,0.006784,1,10,7.6923076923076925,8,1.4353035058293955,7.0,9.0,60,1.0833333333333333,0.9230769230769231,481,498,3,435,225.5,252.5,144.80350671014688,84.25,327.75
757,../../graphs/col/U-1000-0.9-400-0.1.col,TABU,0,316,400,0.000000,0.9,586,890.950000,999,97.615273,351,1000,445475,1,445.475,0.002244794881867669,0.8918418418418418,322,1,8,3.0959752321981426,3,1.3093367148770494,2.0,4.0,322,3.738119,1,8,3.1055900621118013,3.0,1.3142046122623314,2.0,4.0,323,0.050729,1,8,3.0959752321981426,3,1.3234914860588884,2.0,4.0,322,1.0031055900621118,0.9969040247678018,876,998,169,803,525,607.5,258.30292294126286,231.25,734.0
758,../../graphs/col/U-500-0.9-200-0.4.col,ILS,1,168,200,0.000000,0.9,293,446.488000,499,46.821382,179,500,111622,1,223.244,0.004479403701779219,0.8947655310621242,171,1,7,2.9069767441860463,3.0,1.2484180115729455,2.0,4.0,170,0.483057,1,7,2.9411764705882355,3.0,1.2579022753593911,2.0,4.0,171,0.012254,1,7,2.9239766081871346,3,1.2556031967484387,2.0,3.0,170,1.0058823529411764,0.9941520467836257,443,500,154,446,276.6,261,106.02971281673831,199.5,361.5
759,../../graphs/col/U-1000-0.5-100-1.2.col,HEA,2,91,100,1.000000,0.5,200,489.930000,800,136.851924,99,1000,244965,1,244.965,0.00408221582675076,0.49042042042042044,105,1,77,9.433962264150944,7.0,9.088997920483997,5.0,10.0,98,0.531762,1,77,10.204081632653061,8.0,9.354374007138711,6.0,10.25,102,0.029801,1,72,9.803921568627452,7.5,9.053240999103416,6.0,10.0,98,1.0408163265306123,0.9607843137254902,617,1000,62,992,529.4262295081967,512,298.3405469714318,277.0,833.5
760,../../graphs/col/W-1000-0.9-30-0.1.col,TABU,0,30,30,0.000000,0.9,831,869.450000,905,11.817847,30,1000,434725,1,434.725,0.002300304790384726,0.8703203203203204,65,3,41,15.151515151515152,5.5,12.971261043306972,4.0,28.25,30,0.381137,25,43,33.333333333333336,33.0,4.588842039596462,30.5,36.25,30,0.052517,25,43,33.333333333333336,33.0,4.588842039596462,30.5,36.25,30,1.0,1.0,961,1000,2,982,480.8974358974359,509,304.34604567756116,209.0,747.0
761,../../graphs/col/G-1000-0.5-40-1.4.col,TABU,0,62,40,1.000000,0.5,377,475.400000,556,30.618393,40,1000,237700,1,237.7,0.004206983592763988,0.4758758758758759,101,6,23,9.803921568627452,9.0,2.3548526501011913,9.0,10.0,87,0.624516,7,65,11.494252873563218,10,7.057691768425574,9.0,11.0,101,0.031358,4,45,9.900990099009901,10,3.8039583344065417,9.0,10.0,87,1.160919540229885,0.8613861386138614,839,998,192,993,600.0886075949367,588,238.81497987383227,400.0,808.0
762,../../graphs/col/U-1000-0.5-50-1.5.col,HEA,2,50,50,1.000000,0.5,184,475.206000,786,133.541198,50,1000,237603,1,237.603,0.004208701068589202,0.4756816816816817,54,1,149,18.181818181818183,13,21.319518885797716,10.0,20.0,52,0.324339,1,149,19.23076923076923,14.0,21.539398816064157,10.0,20.0,51,0.030912,5,144,19.607843137254903,14,20.865357347884125,11.0,20.0,51,0.9807692307692307,1.0196078431372548,596,998,219,986,622.559633027523,629,216.07935061645074,458.5,814.0
763,../../graphs/col/U-1000-0.9-400-0.2.col,TABU,0,320,400,0.000000,0.9,556,888.868000,999,99.139097,353,1000,444434,1,444.434,0.0022500528762425917,0.8897577577577578,328,1,7,3.0395136778115504,3,1.1667213836901713,2.0,4.0,325,3.74535,1,7,3.076923076923077,3,1.166768412331768,2.0,4.0,325,0.051161,1,7,3.076923076923077,3,1.182533536544411,2.0,4.0,325,1.0,1.0,868,1000,17,940,490.7142857142857,510,352.3354056793585,156.0,784.0
764,../../graphs/col/G-500-0.9-60-0.5.col,ILS,1,60,60,0.000000,0.9,417,441.324000,461,6.902972,60,500,110331,1,220.662,0.004531817893429771,0.8844168336673347,145,1,9,3.4246575342465753,3.0,1.2195850986884202,3.0,4.0,71,0.200546,1,15,7.042253521126761,7,3.4905448601218607,4.0,9.0,122,0.011766,2,15,4.098360655737705,3.0,2.125834152529089,3.0,4.0,71,1.7183098591549295,0.5819672131147541,491,500,7,485,309.15384615384613,329,156.8655720427771,208.0,447.5
765,../../graphs/col/G-500-0.5-60-0.4.col,TABU,0,48,60,0.000000,0.5,217,245.264000,275,11.161107,60,500,61316,1,122.632,0.008154478439559005,0.4915110220440882,67,1,10,7.352941176470588,8.0,1.7935598378672888,7.0,8.0,60,0.102478,3,10,8.333333333333334,8.0,1.244195562952246,8.0,9.0,64,0.008492,2,10,7.8125,8.0,1.6511179473891247,7.0,9.0,60,1.0666666666666667,0.9375,479,498,7,494,296.3,346.0,183.02826132716348,113.25,458.75
766,../../graphs/col/G-1000-0.5-40-1.3.col,TABU,0,60,40,1.000000,0.5,368,472.914000,533,34.616970,40,1000,236457,1,236.457,0.004229098736768207,0.4733873873873874,102,1,34,9.70873786407767,9,3.3886519616044355,9.0,10.0,82,0.586535,7,57,12.195121951219512,10.0,7.94026933708411,9.0,11.0,96,0.032294,5,114,10.416666666666666,9.0,10.805131984061205,9.0,10.0,82,1.170731707317073,0.8541666666666666,818,1000,61,985,538.8450704225352,534.5,273.3195541183802,315.25,800.25
767,../../graphs/col/U-1000-0.5--.10.col,TABU,0,245,,,0.5,188,474.100000,775,129.182731,,1000,237050,0,237.05,0.004218519299725796,0.4745745745745746,261,1,6,3.816793893129771,4.0,1.1893623438395071,3.0,4.0,263,1.822931,1,6,3.802281368821293,4,1.1911227482696514,3.0,5.0,249,0.035016,1,6,4.016064257028113,4,1.0237812246053282,3.0,5.0,249,0.9467680608365019,1.0562248995983936,593,1000,3,616,260.2,67,322.15943257958475,5.0,612.0
768,../../graphs/col/W-500-0.5-60-0.5.col,TABU,0,49,60,0.000000,0.5,193,245.248000,290,14.130481,60,500,61312,1,122.624,0.008155010438413362,0.4914789579158317,68,1,10,7.246376811594203,7,1.6396358733271998,7.0,8.0,59,0.109693,5,10,8.474576271186441,8,1.0884334234845372,8.0,9.0,64,0.010654,1,11,7.8125,8.0,1.478684529068975,7.0,9.0,59,1.0847457627118644,0.921875,480,500,3,449,145.9,46.0,176.62354819722592,4.75,304.25
769,../../graphs/col/U-1000-0.9-600-0.1.col,TABU,0,389,600,0.000000,0.9,586,891.692000,999,97.688357,433,1000,445846,1,445.846,0.0022429269299264767,0.8925845845845846,397,1,6,2.512562814070352,2.0,0.9646617317742752,2.0,3.0,394,5.270942,1,6,2.5380710659898478,2.0,0.9623033938986105,2.0,3.0,390,0.060324,1,6,2.5641025641025643,2.0,0.9538144714821812,2.0,3.0,390,0.9898477157360406,1.0102564102564102,876,998,254,972,581.75,550.5,297.9780472898409,316.0,878.75
770,../../graphs/col/U-1000-0.5-20-0.3.col,ILS,1,20,20,0.000000,0.5,194,474.676000,765,133.069444,20,1000,237338,1,237.338,0.004213400298308741,0.47515115115115114,19,40,69,50,49.0,7.595012213704188,44.25,54.25,20,0.147544,40,69,50,49.0,7.595012213704188,44.25,54.25,21,0.042908,18,69,47.61904761904762,49,11.02032753812785,42.5,53.5,19,1.05,0.9523809523809523,614,998,51,960,513.6060606060606,518,288.93759484034126,238.5,764.5
771,../../graphs/col/G-500-0.9-60-1.5.col,ILS,1,60,60,1.000000,0.9,370,431.700000,461,21.693824,60,500,107925,1,215.85,0.0046328468844104706,0.8651302605210421,103,2,61,4.8076923076923075,3.0,6.102803626087033,3.0,4.0,74,0.246714,3,53,6.756756756756757,4.0,6.862266910103517,3.0,7.25,96,0.011325,1,53,5.208333333333333,4.0,5.78731219618748,3.0,5.0,74,1.2972972972972974,0.7708333333333334,425,500,13,485,256.36619718309856,240,140.17175580965147,148.0,378.0
772,../../graphs/col/G-1000-0.9-200-1.3.col,TABU,0,162,200,1.000000,0.9,818,888.164000,938,18.228524,189,1000,444082,1,444.082,0.002251836372561824,0.889053053053053,264,2,36,3.7735849056603774,3,2.3130190607794123,3.0,4.0,225,3.01353,2,37,4.444444444444445,4,3.687306626621952,3.0,4.0,265,0.049393,2,33,3.7735849056603774,3,2.227934814837552,3.0,4.0,225,1.1777777777777778,0.8490566037735849,930,998,61,985,572.5230769230769,572,264.45014343990175,338.5,836.0
773,../../graphs/col/W-1000-0.5-20-1.4.col,HEA,2,29,20,1.000000,0.5,324,454.926000,544,48.539783,20,1000,227463,1,227.463,0.00439631940139715,0.4553813813813814,88,8,46,11.235955056179776,10,6.092138137703888,9.0,11.0,30,0.229325,7,112,33.333333333333336,24.0,29.044951289377277,11.0,43.75,80,0.027838,6,155,12.5,10.0,16.772491040277902,9.0,11.0,30,2.6666666666666665,0.375,769,1000,66,993,525.7362637362637,523.5,273.51692848777867,280.25,768.75
774,../../graphs/col/G-500-0.9-80-0.3.col,HEA,2,80,80,0.000000,0.9,418,443.476000,466,7.081626,80,500,110869,1,221.738,0.004509826912843085,0.8887294589178357,153,1,9,3.2467532467532467,3.0,1.1103299180649748,3.0,4.0,118,0.308997,1,12,4.237288135593221,3.0,2.0987499987597213,3.0,5.0,141,0.013382,2,10,3.5460992907801416,3,1.4998817920325995,3.0,4.0,118,1.194915254237288,0.8368794326241135,493,500,47,445,289.625,319.5,137.82798544355416,175.75,418.25
775,../../graphs/col/W-500-0.5-60-1.5.col,TABU,0,41,60,1.000000,0.5,174,239.920000,293,18.278665,53,500,59980,1,119.96,0.008336112037345782,0.48080160320641285,61,3,18,8.064516129032258,8.0,1.8185831968864896,7.0,9.0,55,0.092272,7,13,9.090909090909092,9,1.174934628169321,8.0,10.0,62,0.007711,1,11,8.064516129032258,8.0,1.424273962202399,7.0,9.0,55,1.1272727272727272,0.8870967741935484,425,498,146,485,308.90625,311.5,113.49672707374259,209.5,418.75
776,../../graphs/col/U-1000-0.5-70-0.1.col,TABU,0,70,70,0.000000,0.5,211,492.708000,807,134.685436,70,1000,246354,1,246.354,0.00405919936351754,0.4932012012012012,75,1,23,13.157894736842104,13.5,4.755495436030326,11.0,16.0,75,0.481143,1,23,13.333333333333334,14,4.674061065802077,11.0,16.0,71,0.029364,7,23,14.084507042253522,14,3.8424191742525937,11.0,17.0,71,0.9466666666666667,1.056338028169014,616,998,1,962,578.9090909090909,553,358.1453488586595,269.0,929.0
777,../../graphs/col/W-1000-0.5-40-1.1.col,ILS,1,60,40,1.000000,0.5,379,477.398000,549,30.235932,40,1000,238699,1,238.699,0.004189376578871298,0.4778758758758759,101,1,34,9.803921568627452,9.0,3.879469228997455,9.0,10.0,80,0.556992,7,53,12.5,10.0,8.22930853640461,9.0,11.0,103,0.028113,6,22,9.70873786407767,9,2.212402952169415,9.0,10.0,80,1.2875,0.7766990291262136,854,998,63,995,503.1858407079646,474,285.9700143082115,256.5,734.5
778,../../graphs/col/G-500-0.5-40-1.1.col,TABU,0,36,40,1.000000,0.5,180,235.336000,281,16.823528,40,500,58834,1,117.668,0.00849848726926607,0.47161523046092185,58,4,28,8.474576271186441,8,2.944052638464184,8.0,9.0,54,0.075697,7,16,9.25925925925926,9.0,1.5683807920511246,8.0,10.0,58,0.006105,2,19,8.620689655172415,9.0,2.2542559063846443,7.75,9.0,54,1.0740740740740742,0.9310344827586207,415,498,113,491,299.7111111111111,299,109.25982839548166,205.0,386.5
779,../../graphs/col/U-500-0.5-80-0.2.col,TABU,0,69,80,0.000000,0.5,96,246.280000,403,67.106554,78,500,61570,1,123.14,0.008120838070488875,0.4935470941883768,82,1,11,6.024096385542169,6,2.124054473225835,5.0,7.0,76,0.105258,1,12,6.578947368421052,6.5,2.1741705415766375,5.0,8.0,78,0.007294,1,13,6.410256410256411,6.0,2.1827892167061766,5.0,8.0,76,1.0263157894736843,0.9743589743589743,298,498,2,495,198.3,139.0,183.6185962501862,59.75,373.0
780,../../graphs/col/G-500-0.1--.7.col,HEA,2,13,,,0.1,32,50.032000,69,6.324791,,500,12508,0,25.016,0.03997441637352095,0.10026452905811624,17,7,38,27.77777777777778,30.5,9.026467979392967,25.75,33.5,15,0.004682,5,41,33.333333333333336,36,8.941609528064896,32.0,38.0,15,0.002068,21,38,33.333333333333336,35,4.68533680244878,32.0,36.0,15,1.0,1.0,415,494,34,453,159.225,120.0,130.42897418784028,47.5,238.25
781,../../graphs/col/U-1000-0.5-80-1.5.col,TABU,0,78,80,1.000000,0.5,190,482.574000,792,134.335976,80,1000,241287,1,241.287,0.0041444420959272565,0.48305705705705704,87,1,110,11.363636363636363,9.0,13.65433855364342,5.0,12.0,79,0.438544,2,110,12.658227848101266,10,13.989818711779124,7.0,13.0,82,0.031284,2,100,12.195121951219512,9.0,12.971420650362397,6.0,12.0,79,1.0379746835443038,0.9634146341463414,607,998,46,986,565.1578947368421,580,248.3927619028652,371.0,793.0
782,../../graphs/col/G-500-0.9-20-1.5.col,TABU,0,20,20,1.000000,0.9,337,409.244000,453,32.809640,20,500,102311,1,204.622,0.004887060042419681,0.820128256513026,20,5,108,23.80952380952381,17,22.73459708818049,11.0,26.5,20,0.079928,8,108,25,17.0,22.991989451706186,11.75,30.75,20,0.011591,8,108,25,17.0,22.991989451706186,11.75,30.75,20,1.0,1.0,391,500,2,485,242.49074074074073,235.5,147.16304743476636,133.5,376.75
783,../../graphs/col/G-500-0.9-40-0.1.col,TABU,0,40,40,0.000000,0.9,411,436.824000,459,7.492731,40,500,109206,1,218.412,0.004578503012654982,0.8753987975951903,110,1,21,4.504504504504505,3,3.0714931929064133,3.0,5.0,41,0.127914,3,23,12.195121951219512,13,3.8027589471009198,10.0,14.5,59,0.011508,2,21,8.474576271186441,8,4.822204146922821,4.0,13.0,41,1.4390243902439024,0.6949152542372882,493,500,1,495,281,300,174.49980463651477,94.0,454.0
