id,filename,algorithm_sol,algorithm_sol_int,color_sol,time_sol,time,time_ratio,iterations_sol,iterations,iterations_ratio,random_seed,partitions,variability,probability,min_degree,avg_degree,max_degree,std_degree,color,nodes,edges,cheat,edge_node_ratio,node_edge_ratio,density
669,../../graphs/col/W-500-0.5-50-1.5.col,HEA,2,38,2.215124,7,0.3164462857142857,158801,738392,0.21506327262483885,5,50,1.000000,0.5,179,238.520000,280,19.168871,48,500,59630,1,119.26,0.008385041086701324,119021.48000000001
670,../../graphs/col/W-1000-0.9-150-0.1.col,ILS,1,157,44.425238,45,0.9872275111111111,376815,378888,0.9945287261670995,1,150,0.000000,0.9,852,893.122000,939,11.697654,150,1000,446561,1,446.561,0.0022393357234509956,892228.8779999999
671,../../graphs/col/U-500-0.1-20-0.3.col,TABU,0,17,0.126804,3,0.042268,36850,776244,0.04747218658050819,3,20,0.000000,0.1,14,49.744000,74,11.674008,20,500,12436,1,24.872,0.04020585397233837,24822.256
672,../../graphs/col/W-500-0.9-90-0.4.col,ILS,1,88,2.636787,15,0.1757858,54590,100580,0.5427520381785643,4,90,0.000000,0.9,418,444.184000,464,7.646839,89,500,111046,1,222.092,0.004502638546188066,221647.81600000002
673,../../graphs/col/G-1000-0.9-20-0.4.col,TABU,0,20,0.233556,3,0.077852,0,18574,0.0,4,20,0.000000,0.9,824,854.030000,883,11.108245,20,1000,427015,1,427.015,0.0023418381087315435,853175.97
674,../../graphs/col/W-1000-0.5-30-0.3.col,ILS,1,64,6.931507,7,0.9902152857142857,67246,67397,0.9977595441933618,3,30,0.000000,0.5,422,482.728000,541,18.799628,30,1000,241364,1,241.364,0.004143119935035879,482245.272
675,../../graphs/col/W-1000-0.5-50-1.2.col,ILS,1,68,6.953902,7,0.9934145714285715,164836,164886,0.9996967601858253,2,50,1.000000,0.5,398,482.076000,562,27.025844,50,1000,241038,1,241.038,0.004148723437798189,481593.924
676,../../graphs/col/U-1000-0.1-30-0.5.col,HEA,2,30,1.794298,7,0.25632828571428573,328614,1231113,0.26692431970095354,5,30,0.000000,0.1,34,103.204000,145,24.613053,30,1000,51602,1,51.602,0.019379093833572343,103100.79599999999
677,../../graphs/col/U-1000-0.5-90-1.5.col,HEA,2,82,4.981899,20,0.24909495,181799,327947,0.5543548195287653,5,90,1.000000,0.5,193,483.950000,796,134.454213,89,1000,241975,1,241.975,0.004132658332472363,483466.05
678,../../graphs/col/U-1000-0.9-200-1.2.col,TABU,0,185,2.205031,60,0.03675051666666666,643,3163891,0.00020323076869588742,2,200,1.000000,0.9,553,882.566000,999,98.759939,194,1000,441283,1,441.283,0.0022661194743509266,881683.434
679,../../graphs/col/U-1000-0.5-70-1.5.col,TABU,0,69,0.406664,20,0.020333200000000003,397,1775659,0.00022357896420427571,5,70,1.000000,0.5,187,480.370000,792,134.171626,70,1000,240185,1,240.185,0.00416345733497096,479889.63
680,../../graphs/col/G-1000-0.9-50-0.1.col,HEA,2,50,0.593721,7,0.08481728571428572,0,73,0.0,1,50,0.000000,0.9,847,881.132000,912,10.216388,50,1000,440566,1,440.566,0.0022698074749299764,880250.8679999999
681,../../graphs/col/U-500-0.5-60-0.1.col,TABU,0,57,11.641781,15,0.7761187333333334,1895717,2374847,0.7982480555589476,1,60,0.000000,0.5,101,249.268000,405,68.321477,60,500,62317,1,124.634,0.008023492786879985,124384.732
682,../../graphs/col/G-500-0.9-60-1.2.col,HEA,2,60,4.322075,16,0.2701296875,6086,1080865,0.0056306754312518215,2,60,1.000000,0.9,363,431.336000,466,23.368421,60,500,107834,1,215.668,0.004636756496095851,215236.66400000002
683,../../graphs/col/U-500-0.5-50-1.2.col,TABU,0,46,0.422001,7,0.06028585714285715,56651,1069306,0.05297922203747103,2,50,1.000000,0.5,92,238.368000,403,66.814164,50,500,59592,1,119.184,0.008390387971539804,118945.632
684,../../graphs/col/G-1000-0.1-5-0.4.col,TABU,0,5,0.006579,3,0.002193,0,36268,0.0,4,5,0.000000,0.1,55,80.258000,110,8.714668,5,1000,40129,1,40.129,0.02491963417977024,80177.742
685,../../graphs/col/G-1000-0.9--.3.col,ILS,1,238,55.113193,60,0.9185532166666667,1660002,1774620,0.9354126517226223,3,,,0.9,869,899.088000,943,9.319134,,1000,449544,0,449.544,0.002224476358265264,898188.912
686,../../graphs/col/U-1000-0.5-200-0.4.col,HEA,2,159,35.254175,60,0.5875695833333333,1518867,2244588,0.6766796400943068,4,200,0.000000,0.5,229,491.154000,811,131.624117,190,1000,245577,1,245.577,0.004072042577277188,490662.846
687,../../graphs/col/U-500-0.5-90-0.3.col,HEA,2,74,1.878482,15,0.12523213333333333,175982,2106646,0.0835365789980851,3,90,0.000000,0.5,109,241.492000,409,63.843292,87,500,60373,1,120.746,0.008281847845891374,120504.508
688,../../graphs/col/U-500-0.9-100-1.2.col,ILS,1,96,0.229187,15,0.015279133333333333,0,47544,0.0,2,100,1.000000,0.9,295,441.228000,499,47.956314,97,500,110307,1,220.614,0.004532803901837599,220172.772
689,../../graphs/col/U-1000-0.9--.9.col,ILS,1,611,7.413221,60,0.12355368333333333,0,610000,0.0,9,,,0.9,569,891.760000,999,100.187676,,1000,445880,0,445.88,0.002242755898448013,890868.24
690,../../graphs/col/G-1000-0.9-100-0.1.col,ILS,1,125,19.891388,20,0.9945693999999999,68729,68912,0.997344439284885,1,100,0.000000,0.9,856,889.938000,920,10.333932,100,1000,444969,1,444.969,0.0022473475680328293,889048.062
691,../../graphs/col/G-1000-0.1-20-1.1.col,HEA,2,18,0.423255,3,0.141085,64186,594589,0.10795019753140404,1,20,1.000000,0.1,57,91.702000,128,11.099153,20,1000,45851,1,45.851,0.021809775141218294,91610.298
692,../../graphs/col/G-1000-0.5-120-0.5.col,TABU,0,90,28.590308,30,0.9530102666666667,1976636,2034516,0.9715509733027413,5,120,0.000000,0.5,444,495.156000,555,15.793216,115,1000,247578,1,247.578,0.0040391311021173125,494660.844
693,../../graphs/col/W-1000-0.1--.10.col,HEA,2,21,29.306863,60,0.48844771666666664,7131003,11418646,0.6245051295924228,10,,,0.1,59,99.900000,146,13.653937,,1000,49950,0,49.95,0.02002002002002002,99800.1
694,../../graphs/col/G-500-0.9-100-0.3.col,TABU,0,95,4.359378,15,0.29062520000000003,241210,1247196,0.1934018390052566,3,100,0.000000,0.9,421,444.512000,464,7.294509,100,500,111128,1,222.256,0.004499316103952199,221811.488
695,../../graphs/col/G-500-0.5--.10.col,TABU,0,50,11.747552,30,0.3915850666666667,1534663,3667141,0.4184903171162494,10,,,0.5,220,249.768000,287,10.550743,,500,62442,0,124.884,0.008007430895871368,124634.232
696,../../graphs/col/W-1000-0.9-220-1.1.col,TABU,0,169,70.092274,120,0.5841022833333334,1834433,4007522,0.4577474559091628,1,220,1.000000,0.9,814,890.468000,929,17.482419,195,1000,445234,1,445.234,0.002246009963300197,889577.532
697,../../graphs/col/G-1000-0.5-70-1.4.col,TABU,0,71,17.752303,20,0.88761515,897719,1045159,0.8589305550638706,4,70,1.000000,0.5,400,484.330000,541,24.796917,70,1000,242165,1,242.165,0.004129415894121777,483845.67
698,../../graphs/col/W-500-0.1--.3.col,TABU,0,13,0.07861,30,0.0026203333333333335,17641,7384902,0.0023887927016499337,3,,,0.1,27,49.900000,75,9.377953,,500,12475,0,24.95,0.04008016032064128,24900.1
699,../../graphs/col/W-500-0.5-30-0.2.col,TABU,0,30,2.43443,7,0.34777571428571424,116676,511527,0.22809353171973326,2,30,0.000000,0.5,207,241.224000,279,12.918275,30,500,60306,1,120.612,0.008291048983517395,120370.776
700,../../graphs/col/W-1000-0.9-90-0.2.col,TABU,0,90,11.389516,20,0.5694758,37902,438980,0.08634106337418561,2,90,0.000000,0.9,846,889.060000,933,11.403877,90,1000,444530,1,444.53,0.0022495669583605157,888170.94
701,../../graphs/col/G-500-0.5-60-0.5.col,TABU,0,48,9.335867,15,0.6223911333333334,1203312,1800544,0.6683046901380916,5,60,0.000000,0.5,216,244.924000,278,10.857358,59,500,61231,1,122.462,0.008165798370106645,122217.076
702,../../graphs/col/G-1000-0.5-60-0.2.col,HEA,2,89,18.930124,20,0.9465062,516787,533618,0.9684587101634503,2,60,0.000000,0.5,441,490.028000,545,16.223169,60,1000,245014,1,245.014,0.004081399430236639,489537.972
703,../../graphs/col/W-1000-0.5-60-0.1.col,TABU,0,89,15.831738,20,0.7915869,994896,1261988,0.7883561491868385,1,60,0.000000,0.5,430,491.266000,550,18.985870,60,1000,245633,1,245.633,0.0040711142232517615,490774.734
704,../../graphs/col/U-1000-0.1-40-1.1.col,TABU,0,31,0.817531,7,0.11679014285714286,148524,970908,0.15297432918463955,1,40,1.000000,0.1,32,101.132000,146,24.696651,38,1000,50566,1,50.566,0.01977613416129415,101030.868
705,../../graphs/col/G-1000-0.5-40-1.2.col,ILS,1,61,6.839834,7,0.9771191428571429,106506,107119,0.9942773924327151,2,40,1.000000,0.5,391,476.472000,546,25.645725,40,1000,238236,1,238.236,0.004197518427105895,475995.528
706,../../graphs/col/U-1000-0.5-70-1.4.col,ILS,1,70,0.661174,20,0.0330587,13264,267358,0.049611382490892364,4,70,1.000000,0.5,221,478.226000,808,129.261282,70,1000,239113,1,239.113,0.004182123096611225,477747.774
707,../../graphs/col/G-500-0.9-20-1.3.col,TABU,0,20,0.067924,3,0.022641333333333333,0,131127,0.0,3,20,1.000000,0.9,321,406.052000,456,39.699638,20,500,101513,1,203.026,0.004925477525046053,202619.948
708,../../graphs/col/G-1000-0.9-150-1.1.col,ILS,1,137,33.01401,45,0.7336446666666666,424296,645847,0.6569605494799852,1,150,1.000000,0.9,810,886.194000,925,19.430913,147,1000,443097,1,443.097,0.002256842181283105,885307.806
709,../../graphs/col/W-500-0.5-50-0.3.col,HEA,2,48,6.928865,7,0.9898378571428571,773512,773813,0.9996110171320461,3,50,0.000000,0.5,207,244.488000,285,13.279980,50,500,61122,1,122.244,0.00818036059029482,121999.512
710,../../graphs/col/U-1000-0.5-40-1.4.col,TABU,0,40,0.293383,7,0.041911857142857147,0,498116,0.0,4,40,1.000000,0.5,214,469.408000,800,128.058258,40,1000,234704,1,234.704,0.0042606857999863655,468938.592
711,../../graphs/col/W-500-0.9-60-1.2.col,ILS,1,60,1.27985,15,0.08532333333333333,13564,43773,0.30987138190208574,2,60,1.000000,0.9,361,431.836000,461,24.855444,60,500,107959,1,215.918,0.004631387841680638,215486.16400000002
712,../../graphs/col/G-500-0.1-5-1.3.col,HEA,2,5,0.06153,3,0.02051,1587,96385,0.016465217616849093,3,5,1.000000,0.1,16,35.204000,66,9.957027,5,500,8801,1,17.602,0.056811725940234065,17566.796000000002
713,../../graphs/col/U-500-0.5-40-1.4.col,ILS,1,39,0.052184,7,0.007454857142857143,69,38494,0.00179248714085312,4,40,1.000000,0.5,95,235.804000,393,66.596979,40,500,58951,1,117.902,0.008481620328747604,117666.196
714,../../graphs/col/U-1000-0.5-90-1.4.col,TABU,0,87,17.416826,20,0.8708413,1398829,1602270,0.8730295143764784,4,90,1.000000,0.5,227,481.406000,808,129.625187,90,1000,240703,1,240.703,0.004154497451215814,480924.594
715,../../graphs/col/G-1000-0.1--.4.col,HEA,2,21,3.881963,60,0.06469938333333333,880695,11114813,0.07923615089160745,4,,,0.1,66,99.886000,130,9.436790,,1000,49943,0,49.943,0.0200228260216647,99786.114
716,../../graphs/col/G-1000-0.5-40-0.3.col,ILS,1,82,6.991391,7,0.9987701428571428,255651,255651,1.0,3,40,0.000000,0.5,435,487.332000,540,16.106327,40,1000,243666,1,243.666,0.00410397839665772,486844.668
717,../../graphs/col/W-500-0.9-120-0.4.col,HEA,2,108,15.827067,20,0.79135335,596058,622862,0.9569663906290639,4,120,0.000000,0.9,424,445.420000,472,7.522473,118,500,111355,1,222.71,0.004490144133626689,222264.58000000002
718,../../graphs/col/W-500-0.9-120-1.2.col,HEA,2,95,11.639948,20,0.5819974,234745,552194,0.42511327540683164,2,120,1.000000,0.9,381,439.524000,469,17.420489,110,500,109881,1,219.762,0.004550377226272058,219322.476
719,../../graphs/col/G-1000-0.5-50-1.4.col,ILS,1,69,6.307757,7,0.9011081428571428,178369,206595,0.8633752026912559,4,50,1.000000,0.5,388,479.920000,534,26.244192,50,1000,239960,1,239.96,0.004167361226871145,479440.08
720,../../graphs/col/U-1000-0.5-140-1.4.col,TABU,0,113,2.300375,45,0.05111944444444444,120963,3443835,0.03512450509388516,4,140,1.000000,0.5,228,485.442000,810,130.581540,133,1000,242721,1,242.721,0.004119956658055957,484956.558
721,../../graphs/col/U-1000-0.5-120-0.1.col,TABU,0,114,2.652453,30,0.0884151,159161,2718476,0.058547877560809806,1,120,0.000000,0.5,213,495.646000,811,135.370376,120,1000,247823,1,247.823,0.004035137981543279,495150.354
722,../../graphs/col/U-1000-0.5-160-1.1.col,TABU,0,124,4.971635,60,0.08286058333333333,346070,4654201,0.0743564792324182,1,160,1.000000,0.5,196,493.186000,815,134.937487,147,1000,246593,1,246.593,0.004055265153512062,492692.81399999995
723,../../graphs/col/U-1000-0.1-30-1.2.col,TABU,0,26,3.430858,7,0.49012257142857146,671902,1209208,0.5556546102903719,2,30,1.000000,0.1,29,99.716000,144,24.793534,29,1000,49858,1,49.858,0.020056961771430865,99616.284
724,../../graphs/col/W-500-0.5-30-0.3.col,TABU,0,30,2.385405,7,0.34077214285714286,106514,541664,0.19664219885390205,3,30,0.000000,0.5,208,241.148000,277,12.940251,30,500,60287,1,120.574,0.0082936619835122,120332.852
725,../../graphs/col/W-500-0.9-30-1.4.col,TABU,0,30,0.135852,7,0.019407428571428572,544,453876,0.0011985652468956278,4,30,1.000000,0.9,345,422.788000,464,28.175859,30,500,105697,1,211.394,0.004730503230933707,210971.212
726,../../graphs/col/U-1000-0.9-400-0.5.col,TABU,0,317,6.562745,120,0.05468954166666666,149526,6418120,0.02329747651960387,5,400,0.000000,0.9,568,889.586000,999,97.752998,348,1000,444793,1,444.793,0.0022482368202737003,888696.414
727,../../graphs/col/U-500-0.5-80-1.1.col,HEA,2,64,1.541906,15,0.10279373333333333,145236,1990182,0.07297624036394662,1,80,1.000000,0.5,96,246.400000,409,68.500861,74,500,61600,1,123.2,0.008116883116883116,122953.6
728,../../graphs/col/G-1000-0.5-50-1.5.col,TABU,0,69,6.512811,7,0.9304015714285715,162250,175395,0.92505487613672,5,50,1.000000,0.5,386,478.278000,540,27.715243,50,1000,239139,1,239.139,0.004181668402059054,477799.722
729,../../graphs/col/U-500-0.5-110-0.4.col,HEA,2,80,1.042244,20,0.0521122,23576,2660600,0.008861159137036759,4,110,0.000000,0.5,96,245.844000,399,68.570224,100,500,61461,1,122.922,0.008135240233644099,122676.156
730,../../graphs/col/U-500-0.9-300-0.2.col,TABU,0,205,11.781761,30,0.39272536666666663,1085973,2554276,0.4251588317002548,2,300,0.000000,0.9,309,451.188000,499,45.236585,224,500,112797,1,225.594,0.004432742005549793,225142.812
731,../../graphs/col/U-1000-0.9-200-0.5.col,TABU,0,190,2.137919,60,0.03563198333333333,269,3321473,8.098816398627958e-05,5,200,0.000000,0.9,566,887.282000,998,97.457809,196,1000,443641,1,443.641,0.0022540748037264365,886394.718
732,../../graphs/col/U-1000-0.5-30-1.2.col,TABU,0,30,0.227594,7,0.03251342857142857,0,488546,0.0,2,30,1.000000,0.5,190,470.742000,791,133.363006,30,1000,235371,1,235.371,0.004248611766105425,470271.25800000003
733,../../graphs/col/W-500-0.5-20-1.5.col,ILS,1,20,1.002296,3,0.3340986666666667,16612,26995,0.615373217262456,5,20,1.000000,0.5,169,227.456000,273,23.870820,20,500,56864,1,113.728,0.008792909397861565,113500.544
734,../../graphs/col/G-1000-0.5-80-0.5.col,TABU,0,90,15.372413,20,0.76862065,1014485,1308588,0.7752516452848414,5,80,0.000000,0.5,442,492.982000,543,15.436505,80,1000,246491,1,246.491,0.004056943255534685,492489.01800000004
735,../../graphs/col/W-1000-0.5-40-1.4.col,TABU,0,61,6.966335,7,0.9951907142857143,114584,114584,1.0,4,40,1.000000,0.5,360,475.226000,555,34.835570,40,1000,237613,1,237.613,0.004208523944396981,474750.774
736,../../graphs/col/U-1000-0.5-160-0.4.col,HEA,2,136,18.296231,60,0.3049371833333333,188764,198216,0.9523146466481011,4,160,0.000000,0.5,229,490.558000,811,131.436824,157,1000,245279,1,245.279,0.004076989876834136,490067.442
737,../../graphs/col/G-500-0.9-140-0.4.col,TABU,0,113,5.694484,30,0.18981613333333333,308491,2275874,0.13554836515554025,4,140,0.000000,0.9,420,445.900000,464,7.227309,135,500,111475,1,222.95,0.004485310607759588,222504.09999999998
738,../../graphs/col/W-1000-0.5-50-0.4.col,ILS,1,91,5.362957,7,0.7661367142857143,267951,369523,0.7251267174167778,4,50,0.000000,0.5,429,489.616000,544,19.636103,50,1000,244808,1,244.808,0.004084833828959838,489126.38399999996
739,../../graphs/col/W-1000-0.5-80-0.5.col,TABU,0,90,17.715713,20,0.8857856500000001,1113911,1231427,0.904569251770507,5,80,0.000000,0.5,434,493.220000,553,19.180396,80,1000,246610,1,246.61,0.004054985604801103,492726.78
740,../../graphs/col/U-1000-0.5-150-0.2.col,HEA,2,133,13.90224,45,0.3089386666666667,57551,270674,0.21262108662080584,2,150,0.000000,0.5,203,495.776000,803,138.379890,149,1000,247888,1,247.888,0.004034079907054799,495280.224
741,../../graphs/col/W-1000-0.9-150-1.5.col,TABU,0,137,35.723782,45,0.7938618222222222,747081,1184607,0.6306572559507077,5,150,1.000000,0.9,796,885.518000,932,22.375917,146,1000,442759,1,442.759,0.002258565043285399,884632.4820000001
742,../../graphs/col/W-500-0.5-30-0.1.col,TABU,0,30,2.455911,7,0.35084442857142856,110927,489391,0.22666334280769365,1,30,0.000000,0.5,201,241.216000,288,13.532234,30,500,60304,1,120.608,0.00829132395860971,120366.784
743,../../graphs/col/U-1000-0.5-100-0.1.col,TABU,0,97,5.982196,20,0.2991098,437553,1694075,0.25828431444888805,1,100,0.000000,0.5,213,494.816000,810,135.126978,100,1000,247408,1,247.408,0.00404190648645153,494321.18399999995
744,../../graphs/col/U-500-0.1-10-0.4.col,HEA,2,10,1.135589,3,0.37852966666666665,380056,623740,0.6093179850578767,4,10,0.000000,0.1,16,46.568000,67,11.050130,10,500,11642,1,23.284,0.042947947088129185,23237.432
745,../../graphs/col/U-1000-0.1--.10.col,TABU,0,56,0.074337,60,0.00123895,634,12497777,5.0729021649210096e-05,10,,,0.1,33,101.252000,142,21.918770,,1000,50626,0,50.626,0.019752696243037174,101150.74799999999
746,../../graphs/col/G-500-0.9--.1.col,TABU,0,127,12.205482,30,0.40684939999999997,931932,2436282,0.38252222033409927,1,,,0.9,430,448.032000,465,6.378948,,500,112008,0,224.016,0.004463966859510035,223567.968
747,../../graphs/col/U-1000-0.5-120-0.2.col,TABU,0,113,2.918115,30,0.0972705,148262,2268280,0.06536318267586012,2,120,0.000000,0.5,201,494.884000,802,138.148603,120,1000,247442,1,247.442,0.004041351104501257,494389.11600000004
748,../../graphs/col/G-1000-0.5-140-1.2.col,TABU,0,82,44.98153,45,0.9995895555555555,2996616,2996616,1.0,2,140,1.000000,0.5,432,491.922000,548,17.496740,103,1000,245961,1,245.961,0.00406568521025691,491430.07800000004
749,../../graphs/col/G-1000-0.9-20-1.4.col,TABU,0,20,0.280485,3,0.093495,0,28373,0.0,4,20,1.000000,0.9,667,818.754000,901,71.397069,20,1000,409377,1,409.377,0.002442736157624879,817935.246
750,../../graphs/col/U-1000-0.5-40-1.2.col,ILS,1,40,0.289493,7,0.041356142857142855,0,41085,0.0,2,40,1.000000,0.5,196,476.934000,792,134.506541,40,1000,238467,1,238.467,0.0041934523435108425,476457.06600000005
751,../../graphs/col/G-1000-0.5-60-0.4.col,HEA,2,89,19.829291,20,0.9914645500000001,598825,598825,1.0,4,60,0.000000,0.5,449,491.370000,536,16.009344,60,1000,245685,1,245.685,0.004070252559171297,490878.63
752,../../graphs/col/W-1000-0.5-20-0.1.col,HEA,2,20,0.496404,3,0.165468,310,645,0.4806201550387597,1,20,0.000000,0.5,420,474.494000,534,19.001367,20,1000,237247,1,237.247,0.0042150164174889464,474019.50600000005
753,../../graphs/col/G-500-0.5-20-0.5.col,HEA,2,20,0.925718,3,0.30857266666666666,5252,116062,0.045251675828436526,5,20,0.000000,0.5,206,236.552000,275,11.665817,20,500,59138,1,118.276,0.008454800635801007,118039.44799999999
754,../../graphs/col/U-1000-0.1--.2.col,ILS,1,65,0.069592,60,0.0011598666666666666,21,64100,0.00032761310452418096,2,,,0.1,29,107.574000,161,27.900404,,1000,53787,0,53.787,0.018591853049993494,107466.42599999999
755,../../graphs/col/G-500-0.1-10-0.4.col,ILS,1,12,0.031185,3,0.010395,6043,19264,0.3136939368770764,4,10,0.000000,0.1,28,45.164000,65,6.262356,10,500,11291,1,22.582,0.04428305730227615,22536.836
756,../../graphs/col/G-500-0.5--.2.col,TABU,0,50,8.53341,30,0.284447,1143467,3668965,0.31165928265873344,2,,,0.5,200,248.844000,277,11.371705,,500,62211,0,124.422,0.008037163845622157,124173.156
757,../../graphs/col/U-1000-0.9-400-0.1.col,TABU,0,316,33.795189,120,0.281626575,1645718,6070384,0.2711060782975179,1,400,0.000000,0.9,586,890.950000,999,97.615273,351,1000,445475,1,445.475,0.002244794881867669,890059.05
758,../../graphs/col/U-500-0.9-200-0.4.col,ILS,1,168,0.381379,30,0.012712633333333334,2835,88088,0.03218372536554355,4,200,0.000000,0.9,293,446.488000,499,46.821382,179,500,111622,1,223.244,0.004479403701779219,222797.512
759,../../graphs/col/U-1000-0.5-100-1.2.col,HEA,2,91,5.014869,20,0.25074345,136834,179387,0.7627866010357496,2,100,1.000000,0.5,200,489.930000,800,136.851924,99,1000,244965,1,244.965,0.00408221582675076,489440.07
760,../../graphs/col/W-1000-0.9-30-0.1.col,TABU,0,30,0.344744,7,0.04924914285714286,0,71997,0.0,1,30,0.000000,0.9,831,869.450000,905,11.817847,30,1000,434725,1,434.725,0.002300304790384726,868580.55
761,../../graphs/col/G-1000-0.5-40-1.4.col,TABU,0,62,6.676898,7,0.9538425714285715,95725,98425,0.9725679451358903,4,40,1.000000,0.5,377,475.400000,556,30.618393,40,1000,237700,1,237.7,0.004206983592763988,474924.6
762,../../graphs/col/U-1000-0.5-50-1.5.col,HEA,2,50,3.556126,7,0.508018,347344,387222,0.8970151489326537,5,50,1.000000,0.5,184,475.206000,786,133.541198,50,1000,237603,1,237.603,0.004208701068589202,474730.794
763,../../graphs/col/U-1000-0.9-400-0.2.col,TABU,0,320,64.135221,120,0.534460175,3209956,6048999,0.5306590396196131,2,400,0.000000,0.9,556,888.868000,999,99.139097,353,1000,444434,1,444.434,0.0022500528762425917,887979.1320000001
764,../../graphs/col/G-500-0.9-60-0.5.col,ILS,1,60,0.796701,15,0.0531134,6817,37043,0.18402937127122534,5,60,0.000000,0.9,417,441.324000,461,6.902972,60,500,110331,1,220.662,0.004531817893429771,220220.676
765,../../graphs/col/G-500-0.5-60-0.4.col,TABU,0,48,3.549305,15,0.23662033333333332,437331,1929561,0.2266479266527464,4,60,0.000000,0.5,217,245.264000,275,11.161107,60,500,61316,1,122.632,0.008154478439559005,122386.736
766,../../graphs/col/G-1000-0.5-40-1.3.col,TABU,0,60,6.930183,7,0.990026142857143,121003,121177,0.9985640839433225,3,40,1.000000,0.5,368,472.914000,533,34.616970,40,1000,236457,1,236.457,0.004229098736768207,472441.086
767,../../graphs/col/U-1000-0.5--.10.col,TABU,0,245,4.491907,60,0.07486511666666668,184372,4197155,0.043927851127728186,10,,,0.5,188,474.100000,775,129.182731,,1000,237050,0,237.05,0.004218519299725796,473625.9
768,../../graphs/col/W-500-0.5-60-0.5.col,TABU,0,49,6.032987,15,0.40219913333333335,777147,1877373,0.41395449918583044,5,60,0.000000,0.5,193,245.248000,290,14.130481,60,500,61312,1,122.624,0.008155010438413362,122378.752
769,../../graphs/col/U-1000-0.9-600-0.1.col,TABU,0,389,8.752117,120,0.07293430833333334,203667,5776693,0.035256677133439496,1,600,0.000000,0.9,586,891.692000,999,97.688357,433,1000,445846,1,445.846,0.0022429269299264767,890800.308
770,../../graphs/col/U-1000-0.5-20-0.3.col,ILS,1,20,0.136134,3,0.045378,0,20133,0.0,3,20,0.000000,0.5,194,474.676000,765,133.069444,20,1000,237338,1,237.338,0.004213400298308741,474201.32399999996
771,../../graphs/col/G-500-0.9-60-1.5.col,ILS,1,60,0.975696,15,0.0650464,9855,40159,0.2453995368410568,5,60,1.000000,0.9,370,431.700000,461,21.693824,60,500,107925,1,215.85,0.0046328468844104706,215418.3
772,../../graphs/col/G-1000-0.9-200-1.3.col,TABU,0,162,58.63148,60,0.9771913333333334,1473576,1500266,0.982209821458328,3,200,1.000000,0.9,818,888.164000,938,18.228524,189,1000,444082,1,444.082,0.002251836372561824,887275.836
773,../../graphs/col/W-1000-0.5-20-1.4.col,HEA,2,29,2.753806,3,0.9179353333333333,1570,1744,0.9002293577981652,4,20,1.000000,0.5,324,454.926000,544,48.539783,20,1000,227463,1,227.463,0.00439631940139715,454471.07399999996
774,../../graphs/col/G-500-0.9-80-0.3.col,HEA,2,80,9.341263,15,0.6227508666666667,37635,40667,0.9254432340718519,3,80,0.000000,0.9,418,443.476000,466,7.081626,80,500,110869,1,221.738,0.004509826912843085,221294.524
775,../../graphs/col/W-500-0.5-60-1.5.col,TABU,0,41,3.131422,15,0.20876146666666667,340453,1865579,0.1824918698162876,5,60,1.000000,0.5,174,239.920000,293,18.278665,53,500,59980,1,119.96,0.008336112037345782,119720.07999999999
776,../../graphs/col/U-1000-0.5-70-0.1.col,TABU,0,70,1.709562,20,0.0854781,106237,1940180,0.0547562597284788,1,70,0.000000,0.5,211,492.708000,807,134.685436,70,1000,246354,1,246.354,0.00405919936351754,492215.292
777,../../graphs/col/W-1000-0.5-40-1.1.col,ILS,1,60,6.800665,7,0.9715235714285715,97982,98789,0.9918310743098928,1,40,1.000000,0.5,379,477.398000,549,30.235932,40,1000,238699,1,238.699,0.004189376578871298,476920.602
778,../../graphs/col/G-500-0.5-40-1.1.col,TABU,0,36,2.547792,7,0.3639702857142857,273270,872870,0.31307067490004237,1,40,1.000000,0.5,180,235.336000,281,16.823528,40,500,58834,1,117.668,0.00849848726926607,117432.664
779,../../graphs/col/U-500-0.5-80-0.2.col,TABU,0,69,0.986829,15,0.0657886,135384,2330524,0.05809165664030922,2,80,0.000000,0.5,96,246.280000,403,67.106554,78,500,61570,1,123.14,0.008120838070488875,122893.72
780,../../graphs/col/G-500-0.1--.7.col,HEA,2,13,0.029191,30,0.0009730333333333334,4412,9322243,0.0004732766567016114,7,,,0.1,32,50.032000,69,6.324791,,500,12508,0,25.016,0.03997441637352095,24965.967999999997
781,../../graphs/col/U-1000-0.5-80-1.5.col,TABU,0,78,0.40977,20,0.0204885,18,1852274,9.717784733792084e-06,5,80,1.000000,0.5,190,482.574000,792,134.335976,80,1000,241287,1,241.287,0.0041444420959272565,482091.42600000004
782,../../graphs/col/G-500-0.9-20-1.5.col,TABU,0,20,0.053587,3,0.017862333333333334,0,132456,0.0,5,20,1.000000,0.9,337,409.244000,453,32.809640,20,500,102311,1,204.622,0.004887060042419681,204212.75600000002
783,../../graphs/col/G-500-0.9-40-0.1.col,TABU,0,40,0.155302,7,0.022186,624,459360,0.0013584117032392894,1,40,0.000000,0.9,411,436.824000,459,7.492731,40,500,109206,1,218.412,0.004578503012654982,217975.176
784,../../graphs/col/U-500-0.5-40-1.2.col,TABU,0,40,0.061973,7,0.008853285714285715,15,1096634,1.367821898646221e-05,2,40,1.000000,0.5,93,236.264000,403,66.804328,40,500,59066,1,118.132,0.00846510682964819,117895.736
